Filename                                                                                                       Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
home/jon/llvm-project/llvm/lib/Target/X86/X86FloatingPoint.cpp                                                     760               105    86.18%          48                 2    95.83%         822                58    92.94%         542               113    79.15%
home/jon/llvm-project/llvm/lib/Target/X86/X86FrameLowering.cpp                                                    1864                94    94.96%          86                 0   100.00%        2683               105    96.09%        1568               131    91.65%
home/jon/llvm-project/llvm/lib/Target/X86/X86GenRegisterBankInfo.def                                                 9                 2    77.78%           1                 0   100.00%           5                 2    60.00%           6                 3    50.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86ISelDAGToDAG.cpp                                                     4581               582    87.30%         106                 0   100.00%        4779               303    93.66%        3888               604    84.47%
home/jon/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp                                                    34666              2627    92.42%        1053                 5    99.53%       43877              1991    95.46%       30430              3444    88.68%
home/jon/llvm-project/llvm/lib/Target/X86/X86ISelLowering.h                                                         80                 4    95.00%          29                 0   100.00%          92                 3    96.74%          62                 9    85.48%
home/jon/llvm-project/llvm/lib/Target/X86/X86ISelLoweringCall.cpp                                                 1688                68    95.97%          70                 0   100.00%        1885                74    96.07%        1480               126    91.49%
home/jon/llvm-project/llvm/lib/Target/X86/X86IndirectBranchTracking.cpp                                             77                 5    93.51%           7                 0   100.00%          90                 4    95.56%          60                 8    86.67%
home/jon/llvm-project/llvm/lib/Target/X86/X86IndirectThunks.cpp                                                     69                 1    98.55%          15                 0   100.00%         108                 2    98.15%          36                 2    94.44%
home/jon/llvm-project/llvm/lib/Target/X86/X86InsertPrefetch.cpp                                                     76                 5    93.42%           9                 0   100.00%         147                 8    94.56%          54                13    75.93%
home/jon/llvm-project/llvm/lib/Target/X86/X86InsertWait.cpp                                                         62                 4    93.55%           6                 0   100.00%          65                 2    96.92%          72                20    72.22%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstCombineIntrinsic.cpp                                             1804                25    98.61%          29                 0   100.00%        2579                26    98.99%        2274                61    97.32%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrBuilder.h                                                         46                 0   100.00%          12                 0   100.00%         113                11    90.27%          16                 0   100.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrFMA3Info.cpp                                                      38                 0   100.00%           3                 0   100.00%          42                 0   100.00%          34                 1    97.06%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrFMA3Info.h                                                         8                 3    62.50%           8                 3    62.50%          20                 7    65.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrFoldTables.cpp                                                   155                 2    98.71%          10                 0   100.00%         178                 2    98.88%          96                 8    91.67%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrFoldTables.h                                                       3                 0   100.00%           3                 0   100.00%           9                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrInfo.cpp                                                        9029              1334    85.23%         185                 4    97.84%        8694              1121    87.11%       11054              2231    79.82%
home/jon/llvm-project/llvm/lib/Target/X86/X86InstrInfo.h                                                            66                 4    93.94%          12                 1    91.67%          70                 6    91.43%          68                15    77.94%
home/jon/llvm-project/llvm/lib/Target/X86/X86InterleavedAccess.cpp                                                 236                 5    97.88%          19                 0   100.00%         387                 4    98.97%         168                 8    95.24%
home/jon/llvm-project/llvm/lib/Target/X86/X86IntrinsicsInfo.h                                                       17                 0   100.00%           6                 0   100.00%          33                 0   100.00%           8                 2    75.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86LoadValueInjectionLoadHardening.cpp                                   506               169    66.60%          28                 1    96.43%         659                96    85.43%         356               158    55.62%
home/jon/llvm-project/llvm/lib/Target/X86/X86LoadValueInjectionRetHardening.cpp                                     35                 2    94.29%           4                 0   100.00%          50                 8    84.00%          22                 4    81.82%
home/jon/llvm-project/llvm/lib/Target/X86/X86LowerAMXIntrinsics.cpp                                                140                38    72.86%          15                 0   100.00%         416                84    79.81%         134                50    62.69%
home/jon/llvm-project/llvm/lib/Target/X86/X86LowerAMXType.cpp                                                      403                27    93.30%          39                 0   100.00%         763                32    95.81%         320                43    86.56%
home/jon/llvm-project/llvm/lib/Target/X86/X86LowerTileCopy.cpp                                                      42                 0   100.00%           6                 0   100.00%          88                 0   100.00%          28                 0   100.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86MCInstLower.cpp                                                      1738                72    95.86%          47                 0   100.00%        1743               151    91.34%        1662               180    89.17%
home/jon/llvm-project/llvm/lib/Target/X86/X86MachineFunctionInfo.cpp                                                12                 1    91.67%           3                 1    66.67%          16                 1    93.75%           8                 2    75.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86MachineFunctionInfo.h                                                  74                 0   100.00%          70                 0   100.00%         102                 0   100.00%           2                 0   100.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86MacroFusion.cpp                                                        24                 2    91.67%           4                 0   100.00%          30                 2    93.33%          16                 1    93.75%
home/jon/llvm-project/llvm/lib/Target/X86/X86OptimizeLEAs.cpp                                                      280                41    85.36%          25                 0   100.00%         356                15    95.79%         222                73    67.12%
home/jon/llvm-project/llvm/lib/Target/X86/X86PadShortFunction.cpp                                                   61                 1    98.36%          11                 0   100.00%          96                 1    98.96%          36                 3    91.67%
home/jon/llvm-project/llvm/lib/Target/X86/X86PartialReduction.cpp                                                  315                23    92.70%          15                 0   100.00%         381                21    94.49%         240                46    80.83%
home/jon/llvm-project/llvm/lib/Target/X86/X86PreTileConfig.cpp                                                     210                 2    99.05%          25                 0   100.00%         268                 4    98.51%         164                14    91.46%
home/jon/llvm-project/llvm/lib/Target/X86/X86RegisterInfo.cpp                                                      748                46    93.85%          41                 1    97.56%         819                49    94.02%         678                69    89.82%
home/jon/llvm-project/llvm/lib/Target/X86/X86RegisterInfo.h                                                          5                 0   100.00%           5                 0   100.00%           5                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86ReturnThunks.cpp                                                       29                 1    96.55%           4                 0   100.00%          35                 1    97.14%          20                 2    90.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86SelectionDAGInfo.cpp                                                  101                 9    91.09%           7                 0   100.00%         174                28    83.91%          72                10    86.11%
home/jon/llvm-project/llvm/lib/Target/X86/X86SelectionDAGInfo.h                                                      1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86ShuffleDecodeConstantPool.cpp                                         115                11    90.43%           5                 0   100.00%         175                16    90.86%          68                14    79.41%
home/jon/llvm-project/llvm/lib/Target/X86/X86SpeculativeExecutionSideEffectSuppression.cpp                          62                 4    93.55%           5                 0   100.00%          62                 4    93.55%          48                10    79.17%
home/jon/llvm-project/llvm/lib/Target/X86/X86SpeculativeLoadHardening.cpp                                          874               199    77.23%          37                 2    94.59%        1184               172    85.47%         670               236    64.78%
home/jon/llvm-project/llvm/lib/Target/X86/X86Subtarget.cpp                                                         257                 2    99.22%          17                 0   100.00%         197                 2    98.98%         184                 8    95.65%
home/jon/llvm-project/llvm/lib/Target/X86/X86Subtarget.h                                                           168                12    92.86%          85                 8    90.59%         177                21    88.14%         144                10    93.06%
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetMachine.cpp                                                     230                 2    99.13%          38                 0   100.00%         382                 1    99.74%         158                 7    95.57%
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetMachine.h                                                         2                 1    50.00%           2                 1    50.00%           4                 1    75.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetObjectFile.cpp                                                   10                 1    90.00%           5                 0   100.00%          31                 2    93.55%           4                 2    50.00%
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetObjectFile.h                                                      2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetTransformInfo.cpp                                              2471                94    96.20%          77                 2    97.40%        5249                97    98.15%        2196               247    88.75%
home/jon/llvm-project/llvm/lib/Target/X86/X86TargetTransformInfo.h                                                   8                 0   100.00%           5                 0   100.00%          10                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/X86/X86TileConfig.cpp                                                         85                 4    95.29%           7                 0   100.00%         112                 6    94.64%          60                 5    91.67%
home/jon/llvm-project/llvm/lib/Target/X86/X86VZeroUpper.cpp                                                        148                12    91.89%          15                 1    93.33%         156                11    92.95%         118                15    87.29%
home/jon/llvm-project/llvm/lib/Target/X86/X86WinEHState.cpp                                                        226                14    93.81%          23                 1    95.65%         463                10    97.84%         156                15    90.38%
home/jon/llvm-project/llvm/lib/Target/XCore/MCTargetDesc/XCoreInstPrinter.cpp                                       23                 2    91.30%           6                 2    66.67%          46                 6    86.96%          10                 1    90.00%
home/jon/llvm-project/llvm/lib/Target/XCore/MCTargetDesc/XCoreInstPrinter.h                                          2                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/MCTargetDesc/XCoreMCAsmInfo.cpp                                          2                 1    50.00%           2                 1    50.00%          16                 1    93.75%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/MCTargetDesc/XCoreMCTargetDesc.cpp                                      18                 0   100.00%          15                 0   100.00%          58                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/TargetInfo/XCoreTargetInfo.cpp                                           2                 0   100.00%           2                 0   100.00%           8                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreAsmPrinter.cpp                                                     90                17    81.11%          15                 1    93.33%         174                26    85.06%          84                20    76.19%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreFrameLowering.cpp                                                 204                15    92.65%          22                 1    95.45%         370                12    96.76%         142                17    88.03%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreFrameLowering.h                                                     1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreFrameToArgsOffsetElim.cpp                                          12                 0   100.00%           5                 0   100.00%          28                 0   100.00%           6                 0   100.00%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreISelDAGToDAG.cpp                                                   92                19    79.35%           9                 0   100.00%         186                21    88.71%          80                24    70.00%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreISelLowering.cpp                                                  557                64    88.51%          46                 1    97.83%        1250               118    90.56%         524               141    73.09%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreISelLowering.h                                                      3                 0   100.00%           3                 0   100.00%           9                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreInstrInfo.cpp                                                     199                33    83.42%          24                 2    91.67%         260                34    86.92%         168                57    66.07%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreInstrInfo.h                                                         1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreLowerThreadLocal.cpp                                               72                 5    93.06%           9                 0   100.00%         111                 4    96.40%          56                14    75.00%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreMCInstLower.cpp                                                    37                 6    83.78%           5                 0   100.00%          68                 8    88.24%          42                 5    88.10%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreMachineFunctionInfo.cpp                                            20                 4    80.00%           6                 2    66.67%          52                 8    84.62%          10                 2    80.00%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreMachineFunctionInfo.h                                              18                 1    94.44%          13                 1    92.31%          31                 1    96.77%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreRegisterInfo.cpp                                                  129                24    81.40%          15                 0   100.00%         230                13    94.35%          82                27    67.07%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreSelectionDAGInfo.cpp                                                8                 0   100.00%           1                 0   100.00%          25                 0   100.00%           8                 1    87.50%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreSubtarget.cpp                                                       5                 1    80.00%           2                 1    50.00%           3                 1    66.67%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreSubtarget.h                                                         5                 0   100.00%           5                 0   100.00%          13                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreTargetMachine.cpp                                                  25                 1    96.00%          14                 0   100.00%          53                 1    98.11%           6                 1    83.33%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreTargetMachine.h                                                     3                 0   100.00%           3                 0   100.00%           7                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreTargetObjectFile.cpp                                              101                23    77.23%           6                 0   100.00%         110                13    88.18%          74                26    64.86%
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreTargetStreamer.h                                                    4                 0   100.00%           4                 0   100.00%           4                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Target/XCore/XCoreTargetTransformInfo.h                                              10                 1    90.00%           4                 1    75.00%          11                 1    90.91%           2                 0   100.00%
home/jon/llvm-project/llvm/lib/TargetParser/AArch64TargetParser.cpp                                                201                33    83.58%          21                 4    80.95%         185                29    84.32%         154                41    73.38%
home/jon/llvm-project/llvm/lib/TargetParser/ARMTargetParser.cpp                                                    601               100    83.36%          35                 3    91.43%         527               102    80.65%         456               104    77.19%
home/jon/llvm-project/llvm/lib/TargetParser/ARMTargetParserCommon.cpp                                              109                39    64.22%           5                 1    80.00%         141                49    65.25%          76                27    64.47%
home/jon/llvm-project/llvm/lib/TargetParser/CSKYTargetParser.cpp                                                   225                16    92.89%          14                 2    85.71%         130                20    84.62%          66                13    80.30%
home/jon/llvm-project/llvm/lib/TargetParser/Host.cpp                                                              1030               475    53.88%          23                 6    73.91%        1135               568    49.96%        1268               874    31.07%
home/jon/llvm-project/llvm/lib/TargetParser/LoongArchTargetParser.cpp                                               20                20     0.00%           5                 5     0.00%          25                25     0.00%          16                16     0.00%
home/jon/llvm-project/llvm/lib/TargetParser/RISCVISAInfo.cpp                                                       633                33    94.79%          43                 0   100.00%         782                58    92.58%         510                52    89.80%
home/jon/llvm-project/llvm/lib/TargetParser/RISCVTargetParser.cpp                                                   86                50    41.86%          14                 9    35.71%         127                66    48.03%          62                31    50.00%
home/jon/llvm-project/llvm/lib/TargetParser/SubtargetFeature.cpp                                                    25                 5    80.00%           8                 2    75.00%          39                12    69.23%          16                 4    75.00%
home/jon/llvm-project/llvm/lib/TargetParser/TargetParser.cpp                                                       237               158    33.33%          16                 9    43.75%         410               316    22.93%         350               234    33.14%
home/jon/llvm-project/llvm/lib/TargetParser/Triple.cpp                                                            1224               149    87.83%          62                 0   100.00%        1774               175    90.14%        1762               275    84.39%
home/jon/llvm-project/llvm/lib/TargetParser/Unix/Host.inc                                                           22                13    40.91%           3                 1    66.67%          41                28    31.71%          14                11    21.43%
home/jon/llvm-project/llvm/lib/TargetParser/X86TargetParser.cpp                                                    817               817     0.00%          18                18     0.00%         146               146     0.00%         280               280     0.00%
home/jon/llvm-project/llvm/lib/TextAPI/Architecture.cpp                                                            363               151    58.40%           7                 0   100.00%          59                25    57.63%         162                63    61.11%
home/jon/llvm-project/llvm/lib/TextAPI/ArchitectureSet.cpp                                                          26                16    38.46%           6                 4    33.33%          41                26    36.59%          18                11    38.89%
home/jon/llvm-project/llvm/lib/TextAPI/InterfaceFile.cpp                                                           246                42    82.93%          22                 1    95.45%         363                56    84.57%         226                59    73.89%
home/jon/llvm-project/llvm/lib/TextAPI/PackedVersion.cpp                                                            66                15    77.27%           4                 0   100.00%          71                19    73.24%          46                19    58.70%
home/jon/llvm-project/llvm/lib/TextAPI/Platform.cpp                                                                144                95    34.03%           7                 2    71.43%         101                47    53.47%         100                50    50.00%
home/jon/llvm-project/llvm/lib/TextAPI/Symbol.cpp                                                                   38                15    60.53%           6                 1    83.33%          74                28    62.16%          32                19    40.62%
home/jon/llvm-project/llvm/lib/TextAPI/SymbolSet.cpp                                                                20                13    35.00%           3                 0   100.00%          29                13    55.17%          12                 9    25.00%
home/jon/llvm-project/llvm/lib/TextAPI/Target.cpp                                                                   38                 9    76.32%           7                 2    71.43%          57                15    73.68%          18                 7    61.11%
home/jon/llvm-project/llvm/lib/TextAPI/TextAPIError.cpp                                                             10                10     0.00%           2                 2     0.00%          18                18     0.00%           8                 8     0.00%
home/jon/llvm-project/llvm/lib/TextAPI/TextStub.cpp                                                                373                60    83.91%          33                 1    96.97%         771                95    87.68%         328                56    82.93%
home/jon/llvm-project/llvm/lib/TextAPI/TextStubCommon.cpp                                                          100                23    77.00%          20                 2    90.00%         173                15    91.33%          66                 7    89.39%
home/jon/llvm-project/llvm/lib/TextAPI/TextStubV5.cpp                                                              392                57    85.46%          48                 2    95.83%         768                65    91.54%         294                59    79.93%
home/jon/llvm-project/llvm/lib/TextAPI/Utils.cpp                                                                   132               102    22.73%           7                 5    28.57%         161               127    21.12%         102                86    15.69%
home/jon/llvm-project/llvm/lib/Transforms/AggressiveInstCombine/AggressiveInstCombine.cpp                          506                21    95.85%          21                 0   100.00%         666                21    96.85%         414                50    87.92%
home/jon/llvm-project/llvm/lib/Transforms/AggressiveInstCombine/AggressiveInstCombineInternal.h                      7                 0   100.00%           3                 0   100.00%          11                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Transforms/AggressiveInstCombine/TruncInstCombine.cpp                               245                12    95.10%           8                 0   100.00%         378                14    96.30%         272                14    94.85%
home/jon/llvm-project/llvm/lib/Transforms/CFGuard/CFGuard.cpp                                                       51                 4    92.16%          12                 1    91.67%         114                 6    94.74%          34                 3    91.18%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroCleanup.cpp                                                40                 1    97.50%           5                 0   100.00%          98                 2    97.96%          44                 2    95.45%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroConditionalWrapper.cpp                                      7                 0   100.00%           3                 0   100.00%          12                 0   100.00%           2                 0   100.00%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroEarly.cpp                                                  64                 2    96.88%          10                 0   100.00%         173                 2    98.84%          64                 6    90.62%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroElide.cpp                                                 165                10    93.94%          21                 0   100.00%         278                14    94.96%         128                14    89.06%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroFrame.cpp                                                1104               116    89.49%         126                11    91.27%        2072               162    92.18%         860               137    84.07%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroInstr.h                                                   227                36    84.14%         127                27    78.74%         413                83    79.90%         132                24    81.82%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroInternal.h                                                 47                 7    85.11%          15                 1    93.33%          90                11    87.78%          26                 4    84.62%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/CoroSplit.cpp                                                 592                44    92.57%          61                 1    98.36%        1323                57    95.69%         480                56    88.33%
home/jon/llvm-project/llvm/lib/Transforms/Coroutines/Coroutines.cpp                                                230                56    75.65%          24                 1    95.83%         456               131    71.27%         212                58    72.64%
home/jon/llvm-project/llvm/lib/Transforms/HipStdPar/HipStdPar.cpp                                                  101                24    76.24%          11                 1    90.91%         166                26    84.34%          72                25    65.28%
home/jon/llvm-project/llvm/lib/Transforms/IPO/AlwaysInliner.cpp                                                     62                 2    96.77%          16                 1    93.75%         139                 1    99.28%          40                 0   100.00%
home/jon/llvm-project/llvm/lib/Transforms/IPO/Annotation2Metadata.cpp                                               29                 3    89.66%           2                 0   100.00%          31                 3    90.32%          22                 5    77.27%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ArgumentPromotion.cpp                                                328                24    92.68%          13                 0   100.00%         540                16    97.04%         242                34    85.95%
home/jon/llvm-project/llvm/lib/Transforms/IPO/Attributor.cpp                                                      2626               416    84.16%         146                14    90.41%        3455               251    92.74%        1916               486    74.63%
home/jon/llvm-project/llvm/lib/Transforms/IPO/AttributorAttributes.cpp                                            7814              2425    68.97%         884               251    71.61%       10329              1597    84.54%        4486              1247    72.20%
home/jon/llvm-project/llvm/lib/Transforms/IPO/BarrierNoopPass.cpp                                                    4                 0   100.00%           3                 0   100.00%           5                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Transforms/IPO/BlockExtractor.cpp                                                    93                22    76.34%           8                 0   100.00%         122                13    89.34%          76                26    65.79%
home/jon/llvm-project/llvm/lib/Transforms/IPO/CalledValuePropagation.cpp                                           141                23    83.69%          26                 2    92.31%         200                23    88.50%         110                18    83.64%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ConstantMerge.cpp                                                    130                 9    93.08%          10                 0   100.00%         132                 4    96.97%          92                10    89.13%
home/jon/llvm-project/llvm/lib/Transforms/IPO/CrossDSOCFI.cpp                                                       39                 2    94.87%           4                 0   100.00%          88                 0   100.00%          30                 2    93.33%
home/jon/llvm-project/llvm/lib/Transforms/IPO/DeadArgumentElimination.cpp                                          478                22    95.40%          25                 4    84.00%         611                10    98.36%         354                35    90.11%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ElimAvailExtern.cpp                                                   33                 1    96.97%           6                 0   100.00%          61                 1    98.36%          22                 2    90.91%
home/jon/llvm-project/llvm/lib/Transforms/IPO/EmbedBitcodePass.cpp                                                   8                 0   100.00%           1                 0   100.00%          19                 0   100.00%           6                 0   100.00%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ForceFunctionAttrs.cpp                                                67                13    80.60%           4                 0   100.00%          96                 8    91.67%          52                11    78.85%
home/jon/llvm-project/llvm/lib/Transforms/IPO/FunctionAttrs.cpp                                                    976                58    94.06%          77                 6    92.21%        1291                59    95.43%         792                74    90.66%
home/jon/llvm-project/llvm/lib/Transforms/IPO/FunctionImport.cpp                                                  1026               136    86.74%          53                 1    98.11%        1257                95    92.44%         732               164    77.60%
home/jon/llvm-project/llvm/lib/Transforms/IPO/FunctionSpecialization.cpp                                           706                39    94.48%          43                 1    97.67%         719                27    96.24%         498                72    85.54%
home/jon/llvm-project/llvm/lib/Transforms/IPO/GlobalDCE.cpp                                                        212                29    86.32%          13                 0   100.00%         287                11    96.17%         176                37    78.98%
home/jon/llvm-project/llvm/lib/Transforms/IPO/GlobalOpt.cpp                                                       1300               152    88.31%          81                 3    96.30%        1720               156    90.93%        1022               206    79.84%
home/jon/llvm-project/llvm/lib/Transforms/IPO/GlobalSplit.cpp                                                       79                 7    91.14%           4                 0   100.00%         113                 6    94.69%          58                14    75.86%
home/jon/llvm-project/llvm/lib/Transforms/IPO/HotColdSplitting.cpp                                                 405                16    96.05%          32                 2    93.75%         488                26    94.67%         284                34    88.03%
home/jon/llvm-project/llvm/lib/Transforms/IPO/IPO.cpp                                                                1                 0   100.00%           1                 0   100.00%           8                 0   100.00%           0                 0         -
home/jon/llvm-project/llvm/lib/Transforms/IPO/IROutliner.cpp                                                      1028               133    87.06%          75                 0   100.00%        1708                88    94.85%         698               168    75.93%
home/jon/llvm-project/llvm/lib/Transforms/IPO/InferFunctionAttrs.cpp                                                13                 0   100.00%           3                 0   100.00%          23                 0   100.00%          10                 1    90.00%
home/jon/llvm-project/llvm/lib/Transforms/IPO/Inliner.cpp                                                          201                 6    97.01%          12                 0   100.00%         303                 1    99.67%         138                 8    94.20%
home/jon/llvm-project/llvm/lib/Transforms/IPO/Internalize.cpp                                                      118                 5    95.76%          11                 0   100.00%         137                 4    97.08%          82                 6    92.68%
home/jon/llvm-project/llvm/lib/Transforms/IPO/LoopExtractor.cpp                                                     97                25    74.23%          20                 9    55.00%         171                51    70.18%          50                14    72.00%
home/jon/llvm-project/llvm/lib/Transforms/IPO/LowerTypeTests.cpp                                                   873                37    95.76%          64                 2    96.88%        1516                48    96.83%         738                57    92.28%
home/jon/llvm-project/llvm/lib/Transforms/IPO/MemProfContextDisambiguation.cpp                                    1188                80    93.27%         143                 1    99.30%        2202               121    94.50%         786               102    87.02%
home/jon/llvm-project/llvm/lib/Transforms/IPO/MergeFunctions.cpp                                                   893               245    72.56%          32                 1    96.88%         641                73    88.61%         520               289    44.42%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ModuleInliner.cpp                                                    108                15    86.11%           9                 1    88.89%         172                23    86.63%          74                20    72.97%
home/jon/llvm-project/llvm/lib/Transforms/IPO/OpenMPOpt.cpp                                                       5820              1834    68.49%         282                52    81.56%        4812               472    90.19%        3850              1859    51.71%
home/jon/llvm-project/llvm/lib/Transforms/IPO/PartialInlining.cpp                                                  555                81    85.41%          57                 7    87.72%        1035               122    88.21%         364                83    77.20%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SCCP.cpp                                                             165                16    90.30%           9                 0   100.00%         280                 7    97.50%         140                17    87.86%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SampleContextTracker.cpp                                             289                60    79.24%          44                10    77.27%         416                91    78.12%         172                55    68.02%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SampleProfile.cpp                                                    991                60    93.95%          45                 0   100.00%        1246                56    95.51%         786               111    85.88%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SampleProfileMatcher.cpp                                             303                11    96.37%          24                 0   100.00%         502                12    97.61%         248                28    88.71%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SampleProfileProbe.cpp                                               198                20    89.90%          28                 2    92.86%         352                25    92.90%         158                28    82.28%
home/jon/llvm-project/llvm/lib/Transforms/IPO/StripDeadPrototypes.cpp                                               15                 0   100.00%           2                 0   100.00%          20                 0   100.00%          14                 0   100.00%
home/jon/llvm-project/llvm/lib/Transforms/IPO/StripSymbols.cpp                                                     140                64    54.29%          12                 5    58.33%         188                72    61.70%         138                72    47.83%
home/jon/llvm-project/llvm/lib/Transforms/IPO/SyntheticCountsPropagation.cpp                                        39                 2    94.87%           6                 0   100.00%          87                 1    98.85%          30                 5    83.33%
home/jon/llvm-project/llvm/lib/Transforms/IPO/ThinLTOBitcodeWriter.cpp                                             250                 7    97.20%          20                 0   100.00%         467                11    97.64%         234                22    90.60%
home/jon/llvm-project/llvm/lib/Transforms/IPO/WholeProgramDevirt.cpp                                               843                53    93.71%          79                 3    96.20%        1550                74    95.23%         716                79    88.97%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineAddSub.cpp                                       1653                65    96.07%          88                 2    97.73%        1969                83    95.78%        1400               115    91.79%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineAndOrXor.cpp                                     3139                71    97.74%          87                 0   100.00%        3266                71    97.83%        2792               229    91.80%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineAtomicRMW.cpp                                      72                 1    98.61%           3                 0   100.00%          92                 1    98.91%          92                 6    93.48%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineCalls.cpp                                        2428                84    96.54%          58                 0   100.00%        3088                91    97.05%        2182               180    91.75%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineCasts.cpp                                        1508                61    95.95%          47                 0   100.00%        1864                50    97.32%        1370               140    89.78%
home/jon/llvm-project/llvm/lib/Transforms/InstCombine/InstCombineCompares.cpp                                     5224               330    93.68%         126                 1    99.21%        5573               320    94.26%        4756               563    88.16%
